,C0001,C0003,C0004,C0005,C0006,C0008,C0009,C0010,C0012,C0013,C0014,C0015,C0016,C0017,C0018,C0019,C0020,C0021,C0022,C0023,C0024,C0025,C0026,C0027,C0028,C0029,C0030,C0031,C0032,C0033,C0035,C0036,C0038,C0039,C0040,C0041,C0042,C0044,C0045,C0046,C0047,C0048,C0049,C0052,C0053,C0054,C0057,C0061,C0062,C0065,C0068,C0069,C0070,C0071,C0073,C0076,C0078,C0079,C0080,C0081,C0082,C0083,C0084,C0085,C0086,C0087,C0089,C0090,C0093,C0094,C0096,C0098,C0099,C0100,C0101,C0102,C0103,C0105,C0106,C0110,C0111,C0113,C0114,C0115,C0117,C0119,C0120,C0121,C0124,C0126,C0127,C0129,C0131,C0134,C0136,C0138,C0139
C0101,6.807194459449463,10.593096877096015,6.632580642543753,1.5390529710421004,3.1604289352477934,6.427629661540111,8.482978878329936,5.318767935183063,2.5256616217530614,6.284992130855371,5.402637899589308,6.709012265295248,6.4128970957082805,8.085702334681324,6.412140755189021,8.671243331872716,1.444595572308201,7.627530858400384,1.5390529710421004,7.754468072536488,7.696338137695183,5.335063793052407,6.327068949511131,2.5296816474422803,6.416998833774732,8.082007518207162,6.748946492717155,8.394173030472505,8.50254636740016,8.05749980690174,9.468920657630605,3.9101035591895794,7.882516992036611,7.671969331137049,5.253665829050021,3.362254026632361,1.737895093406701,2.366833065949242,11.061294992416963,7.566427339283384,6.439864281466218,6.558606509018202,5.586742525404407,4.485860887930553,7.536014329724076,7.85215637607227,6.364446206761411,12.910320239546593,7.871600487156471,5.365509266199702,3.254376765567005,9.531177958142887,6.398847619140279,5.629530986670497,6.477611967398896,3.435008531007689,7.560572944002787,8.192517472390564,5.638582129171542,2.1653766267453807,9.526736458209797,6.406005341255734,1.1807430077755825,2.0402585558102784,1.4366042419998168,12.969754115550108,12.741887132171977,8.50254636740016,4.842985833157102,6.429209415058663,1.179969803953658,8.783631523359048,6.490757083947429,9.608597976337288,0.0,5.4157678039795165,9.885636814778621,6.536867449703315,2.9227787444377094,7.102350786974631,3.395480333127894,7.570496204454146,11.769148935941075,6.985725443209487,7.671366596705962,7.70928991079763,8.356166875263321,11.775076951732318,1.4965447431030816,6.4452022572050955,6.5841471586234785,15.424780887237363,4.937196421863489,4.565413201059242,7.631439101947051,4.828608867528089,2.07341767789853
C0102,3.3492991480398295,6.604766993505483,3.3554282535770152,4.528514786986433,3.327994532014642,2.6373378119451463,3.099108928238916,9.796585568860467,5.407024774527682,1.8173968693682632,0.7192195321755752,2.415826808454362,2.435139044720155,4.968070060400328,2.456356763586591,3.397522115237854,4.245706546529438,12.477735747462972,4.528514786986433,2.7871803021194603,4.442659433761481,0.8550198827559928,2.328160353280265,5.418089138768612,2.351291361217232,2.7419536713327934,3.409023498648362,12.856283847549541,13.192414006445876,2.927006513762084,4.213483311790768,3.5554075258028672,4.6989560660275895,2.6527692648176844,0.3803653237557502,2.464096573425145,3.7681020152731226,5.456097063761173,15.960115886051053,2.500933800471154,2.377334498571722,2.9343788501615653,0.9294725620580236,1.3848841619763488,4.241930276310841,2.8284228273135152,2.4480509318016503,7.63098766515594,2.656805644013076,0.4149459760550657,2.1696920455653985,14.433529700882298,2.5078399413105985,0.52384752551241,2.9142871091953197,2.6184980267112064,12.38875891537624,2.985752494919485,1.8282987418956762,4.299351695064425,13.463148004814357,2.460588362719069,4.2586120923166115,5.158904097472782,4.241342128407358,8.003864314271413,8.074419449970275,13.192414006445876,2.2001856888157474,2.4862604681427247,4.274986953950986,5.215571144909412,2.3482272499605465,4.4394150193636195,5.4157678039795165,0.0,4.588758786159993,2.8384653660668753,2.5048573144618236,2.4975180035737616,2.5738750950368887,4.284625792279443,16.59708041215065,3.1399795433295283,2.7274275471121583,4.45548260164176,2.940465744657892,6.656690056992472,4.0919555494393025,2.6236261434784844,2.0306517204755656,18.297639975026485,1.862492572856471,1.2873543346578484,2.626818064587838,0.6403646589144474,4.854530670964539
C0103,4.284170009669831,4.189685099219703,4.497350665622629,8.756747326349124,7.853287409139869,4.085670896057744,2.3582879700503665,13.572678692729848,9.248955107069339,3.748795917480027,4.910251554033144,3.56201567637992,3.9513212953271286,4.794082386639748,3.9674795233768707,2.887698208128172,8.574648913255471,16.342113790243285,8.756747326349124,2.2799213779167866,4.521510084426032,5.043171278826019,3.980912218407525,9.258802956734854,3.887792552627282,1.848300058865318,4.416754827316552,16.439070066645364,16.916854653119575,1.8799992101001144,2.9488647967631065,7.899429038216739,4.651323078271034,2.3078028082636637,4.665445403882944,7.038320241077224,8.164446780780732,9.35482786858439,19.76077230990546,2.372427772280648,3.8776771255422955,4.179706999807564,4.86685486391679,5.417971691966816,4.449760133047135,2.148686841644797,4.01894205083875,4.650382629774041,2.0175308698985175,4.790721466475436,6.653924801669957,18.275246663992416,4.021170837403464,4.583645146614789,4.258036378876661,6.622281249842501,16.24102311070309,1.7057167040757606,4.472168471711952,8.354967527748459,16.659872135683866,3.977965445673616,8.705728352010235,9.167064222053536,8.574726178365308,6.0038648621963695,6.765617516385679,16.916854653119575,5.389716335850368,3.9685644208666226,8.7107337689885,4.247022166360635,3.7945680704801847,3.3528591990578693,9.885636814778621,4.588758786159993,0.0,4.121043473223532,7.047695890478244,3.0749481201239437,7.131862777738244,4.463667594544305,20.323900470020433,3.838724615220655,2.3682663300415765,4.522974447380954,2.017545647199708,4.578046330504895,8.454739004750406,4.053769926322712,3.481538708073998,20.45112680165707,5.156499741095718,5.332003122894065,2.3536926391647843,5.096763913956001,8.868830338990824
C0105,0.5127609706856278,4.1516930461670105,0.5741264612611114,5.148915195186389,5.646846477336271,0.20122307894420027,4.213617065588968,9.522544899509624,5.322364476432527,1.1010935130162665,3.5553646654931645,0.6948548062744682,0.42383624340927506,2.134416903098663,0.3987743309320797,4.830504637381665,5.101860329884872,12.297339915318917,5.148915195186389,1.911590027578301,1.6099132924793675,3.693484786438965,0.5187650001976725,5.331124282328817,0.5252761746216071,2.9354598407370975,0.591273821883801,12.332781182124137,12.832309698574011,2.3679213077968693,5.514978939938386,6.120510217801054,1.8655507783967646,1.9534670432760814,2.5453093584630113,4.7165600622282655,4.834536583794294,5.453260771211539,15.683104417647273,1.9862917934777435,0.5058682031057717,0.10446712470236322,3.7413649620286136,2.4072832964331385,1.4080862823580604,2.056443064725409,0.3947140810566961,8.452014141675802,2.4443391030284634,3.2533698796044934,3.752152990813786,14.213512466571917,0.33610226518582437,3.296149419160062,0.14574293921472986,3.1082739453654478,12.19304257008101,2.611790563870472,1.1263166124399144,4.62601551401716,12.543284200122033,0.391683680989104,5.406051454184729,5.343062830990984,5.1078321840620164,9.375755693351014,9.776041781395318,12.832309698574011,1.6992672985888801,0.37047588999750497,5.38930863951561,2.4969290861436697,0.5741411489711844,5.884815533462798,6.536867449703315,2.8384653660668753,4.121043473223532,0.0,4.218526439859677,1.1302450870020377,4.882922285113633,1.4510718839049168,16.229589931573454,0.44964379250737024,1.8315640673763884,1.6230668572809686,3.7335988605142862,7.908317162655523,5.040961444884266,0.21815158597831238,1.0680247206845195,16.59776736027425,1.6827992066919217,2.3875921122290795,1.9091912066878967,2.7755292012227812,5.068254647997989
C0106,4.620129942454355,8.3656463227004,4.505260732936828,2.30013758459182,1.6365932399308316,4.059328911680316,5.560239823253508,7.675358249438469,3.5088708669377953,3.6544069771417527,2.49621767658339,4.177619540024171,3.969760695626485,6.159261418223789,3.9773171522994804,5.762813909267158,1.919176961793295,10.246514693970727,2.30013758459182,5.031194898299113,5.679304331035501,2.442666385396113,3.8658950717138834,3.519707362742597,3.9411434989262726,5.2159365780991545,4.607166459430963,10.787283278233312,11.032813798415976,5.27794558392036,6.567109214715009,2.385115710023739,5.911383643792949,4.92726650380016,2.382332040023729,0.9220736751437184,1.3962336293485675,3.4917533597828867,13.726586927300271,4.802182743306302,3.96771130563357,4.273388490900022,2.6975488988116023,1.8417148943217427,5.488201466855524,5.109943960660632,3.939149572461674,10.010676539917483,5.056313380939327,2.4434723774116196,0.46639531223008246,12.19202200703478,3.987472354264519,2.7087148864789095,4.20817502038682,1.5356146486727555,10.165873105050823,5.384214291681042,3.140775812589099,2.33313838471989,11.618707472649358,3.9744493416785307,1.7972187762431868,3.1134102890403517,1.909532191355238,10.168972744294775,10.046844102388228,11.032813798415976,2.6218281750291696,4.001277025304304,1.8236648061709724,6.687723588421233,3.99425556382288,6.72759355648951,2.9227787444377094,2.5048573144618236,7.047695890478244,4.218526439859677,0.0,4.485581267444265,1.0894255298818567,5.529129850034028,14.397327756976827,4.652380072370522,4.9545606681762315,5.693161872530135,5.441014672081635,8.918939898507755,1.7356089548060698,4.066551737192451,3.9512317867125057,16.967588569898314,2.542136665566025,1.8887450797007992,4.891114603674481,1.9510346512062453,2.843234966946427
C0110,1.4808202335954754,4.107252396488767,1.6420193183349605,5.832961554860715,5.698871270515444,1.042438379212481,3.127599858140676,10.500159708402,6.202354254677034,0.832528089635822,3.1483233544724336,0.48882803648591333,0.8803598439415207,2.788817922649309,0.8983567583116125,3.7679978075281912,5.711884353751696,13.271265849571298,5.832961554860715,0.8049833767765607,2.2978585603584456,3.299653452321618,0.9060292486946387,6.211899094574676,0.8128956875747677,1.8107928041394794,1.6066742001812209,13.368298550774606,13.841942777571603,1.2518279278633444,4.418711363976482,6.02831655365244,2.5365695676131255,0.8269018864061155,2.3333090769365876,4.779090067765311,5.365500119321381,6.3166633070131875,16.68597055865235,0.8573214955826576,0.8033702130509361,1.2149130230147147,3.2713233233641765,2.6648032856937047,2.1243805043688733,0.9464266716241395,0.9486024964764759,7.323065648335317,1.3146424136957287,2.880979400174871,4.0345761194361005,15.201886800714846,0.9573728717692389,2.8311229150681907,1.275957654068195,3.701503853491499,13.169548925682586,1.4895391640092672,1.4775112054264603,5.374903968361471,13.633387005420868,0.9091753368182425,5.931931614571472,6.15577322508949,5.7148161927479695,8.25789800284545,8.68906052168962,13.841942777571603,2.365829183547316,0.9028022459699221,5.925762104516921,2.820021927954987,0.7196249780534902,4.79954633104263,7.102350786974631,2.4975180035737616,3.0749481201239437,1.1302450870020377,4.485581267444265,0.0,4.922681978250411,2.1605476608240077,17.249572499395672,1.0457999923990944,0.7194547123719869,2.3075927538038803,2.628761568324374,6.7878440560254925,5.618995801662666,1.0091079241818628,0.5343603724977168,17.725303133098425,2.186740803309607,2.6043371718297,0.7817064011648569,2.69638610719009,5.864644045056986
C0111,5.334602119371802,8.96082545737621,5.252614568378063,3.193246083866592,0.7766240760891524,4.7028070919818905,5.3483146427553105,8.488238553415217,4.49661354801948,4.12478411158453,2.255940272212326,4.702599257705498,4.5703628372838985,6.934644976743001,4.583072573212417,5.423334327326161,2.7667750488388174,10.96309861766165,3.193246083866592,5.334327668075235,6.431989792695173,2.1448462724567516,4.4601827439586135,4.507067470970704,4.520695109111561,5.285391068315978,5.343564570186514,11.604367279420913,11.79493022687917,5.499356518406474,6.192060346589161,1.339266934780799,6.675976299550951,5.208060620736545,2.613358102291643,0.18389731236452153,2.257800933578586,4.457644159670815,14.422981834420426,5.062231283608363,4.548362608958241,4.953423817067086,2.370164944456739,2.493034363991243,6.233866545031338,5.387062413481238,4.5533922418779404,9.608112564615299,5.230218741623236,2.341602689795603,1.3906123352111799,12.889093645219925,4.608025381551356,2.56111528241664,4.899935578162623,2.577529561114702,10.889360398924017,5.558750465624581,3.7594688853855076,3.3432719501325665,12.530949409471457,4.582542295567828,2.4684081397138846,4.060622296772434,2.753137965093264,9.581761377679031,9.349658437710996,11.79493022687917,3.4466935663063354,4.610256039030614,2.514319787467439,7.3798466434954175,4.5558092579297504,6.289656905476766,3.395480333127894,2.5738750950368887,7.131862777738244,4.882922285113633,1.0894255298818567,4.922681978250411,0.0,6.276236522152786,15.11632196831074,5.287737692566319,5.268222914512574,6.445811313375379,5.33588816429155,8.417979908421136,2.57248664394211,4.7033238028102895,4.401071334192869,17.99675916396356,3.284163878677882,2.499904208830404,5.17883190555265,2.2266846402001312,3.815116000935254
C0113,0.953279452229936,3.0421726706579912,1.026565087400207,6.090258381152344,7.0281226927526115,1.650783344317851,5.214868095883064,9.847676498918002,5.96527496715518,2.5012570301130572,4.999103070290233,1.9532389517298332,1.850150343257286,0.6836860567042985,1.8285021198416216,5.87852068654671,6.127559557785696,12.599765632050888,6.090258381152344,2.6913001403592522,0.158982336689319,5.139199246872255,1.956476581443855,5.972214709895306,1.9378889662462915,3.8288664726145165,0.932679470750061,12.457882642101149,13.033238543789592,3.1084770612822354,6.468872130755966,7.541075271932416,0.4146097924987872,2.8046213870124146,3.9963257256014892,6.104399352973999,5.945161760979295,6.121213325465217,15.883989154075612,2.9109048985470065,1.912903506910909,1.3611757166935288,5.177540369683063,3.783392176795768,0.043085068507594367,2.8202426358412462,1.8369974490233458,9.062847322540707,3.317766460804171,4.69911131406426,5.067587618539387,14.46327354638966,1.7771897349031556,4.730091561851783,1.3974128646436892,4.243725585928094,12.489846527031895,3.3554990002263883,2.5560790534373266,5.506181038412928,12.448053757929621,1.8241039762229114,6.504399495207992,6.100317689484545,6.136491508621062,10.199763072444071,10.731080696733011,13.033238543789592,2.912571554020311,1.7986079513502233,6.478447303581805,1.213163395700614,1.9536144991808788,6.868207142923079,7.570496204454146,4.284625792279443,4.463667594544305,1.4510718839049168,5.529129850034028,2.1605476608240077,6.276236522152786,0.0,16.37740489955144,1.1794724157732763,2.6428547477848703,0.1723401586506441,4.688869826583303,8.725696948317164,6.100955814851893,1.6623975502640345,2.378151778123449,15.987543768180934,3.0036344339026266,3.7783215603204447,2.773295485532651,4.218995349564783,5.861615097978636
C0114,16.167171516349132,18.99246564437199,15.944178379615304,12.125314030505614,14.928067280470076,16.24554641948248,19.638785683584178,6.809352635063791,11.216442032507253,16.635645744823517,16.827145897498994,16.761961972964645,16.372653540875746,16.465078595286187,16.356705331907925,19.994016302226793,12.47959601638367,4.154412149620994,12.125314030505614,18.049599199806728,16.40826367844346,16.801422605401275,16.344143902781187,11.20563733531186,16.43671270791397,18.810414013297724,16.04487782180476,3.9195980061865354,3.4170772941101695,18.475090597716335,20.80978794496825,15.64653738546937,16.43126564205097,18.03956910213848,16.310167700590597,15.05300719086872,13.001142971579482,11.150725802234525,0.7874769798244313,18.00529996835964,16.446426534769163,16.18365025025311,17.05511708089371,15.301145309249302,16.36834379588742,18.185845418094246,16.305121333470737,24.203939342795444,18.42930482640161,16.696703203024658,14.555186291617119,2.246343422248528,16.30404764343751,16.96461818843078,16.100583257478114,14.011579817186592,4.232035871862657,18.688158010169253,15.914416298299251,12.29775423671888,4.500444283546363,16.346273732048996,12.663974930027065,11.43825493580884,12.488677862668805,24.548342033667158,24.438401956126036,3.4170772941101695,15.004419282290417,16.356159290869392,12.623881547522911,17.31621005766905,16.530064463575084,21.03004144560231,11.769148935941075,16.59708041215065,20.323900470020433,16.229589931573454,14.397327756976827,17.249572499395672,15.11632196831074,16.37740489955144,0.0,16.569950152130133,17.96192366845001,16.414731259684924,19.357115546769897,23.245954487347376,12.661720208049227,16.27671572514533,16.874861214043516,8.632525507094579,15.287353472948958,15.401977437161133,17.992864286504357,15.956720152534839,11.742562096609896
C0115,0.4594304094699508,3.713463364403933,0.6607514119309323,5.592180018651762,6.056093286187933,0.5932021977096698,4.170762540412847,9.890300192266515,5.732593097348512,1.3330775456188861,3.847313609803571,0.7739622601576157,0.7255444698082861,1.8510749144368592,0.7096520862147333,4.8137274339291345,5.549835078069224,12.664398185705307,5.592180018651762,1.732116659806446,1.3313620416238432,3.990712841323453,0.8370746909532125,5.741117223170188,0.7946457786380059,2.8302070255202425,0.5929186766611815,12.66519275835698,13.180607060061073,2.1864007354459853,5.456943188222151,6.505038141104939,1.5847981990884294,1.807455638238393,2.875879628956904,5.124515055319028,5.284180125781247,5.867469421829758,16.033668415020532,1.8764749026510688,0.767547245520468,0.4343661714467705,4.0158759191550235,2.8291718167902906,1.1389701560472187,1.87528604197262,0.7352828994408542,8.272976014199175,2.321420040806311,3.551975966121088,4.186064404583408,14.572429876820014,0.6798031840073238,3.5674317253092704,0.5201390034697048,3.5578760311815745,12.558967953580648,2.437352791130928,1.5308128227075908,5.063244420181487,12.826812522369135,0.7088618793716446,5.8556919712055855,5.768635806951934,5.555926517955619,9.274543905756095,9.72877955903929,13.180607060061073,2.1489013662389755,0.681175867155558,5.838906679220758,2.105327476055558,0.7918277125416685,5.841489665625072,6.985725443209487,3.1399795433295283,3.838724615220655,0.44964379250737024,4.652380072370522,1.0457999923990944,5.287737692566319,1.1794724157732763,16.569950152130133,0.0,1.662995738718348,1.3430893988589394,3.665551374563984,7.801477278929196,5.490014295438969,0.58782400708734,1.1988383583948339,16.743763667695553,2.1245041723593685,2.803261333058807,1.7677599075916972,3.1414891723584515,5.497397845085507
C0117,2.120220421106705,4.034229389494507,2.3045270463597842,6.456042844132684,6.036195537858097,1.7588021573147135,2.573432979960793,11.204737605056197,6.88662757341512,1.4086972452754936,3.2865435260552514,1.2074870531717268,1.599162972726347,3.200692308254369,1.6175549024546214,3.2421377219597933,6.308474537180428,13.973864244977221,6.456042844132684,0.0885128923578334,2.759168625668602,3.438561605420377,1.6190653856947859,6.896363408440758,1.5279024853088743,1.1879864725235652,2.252155946979626,14.083809858982253,14.552663129495762,0.5363979322849876,3.8294879424578245,6.278053847342728,2.9725746620440674,0.16548515658877766,2.657343237596008,5.140053086057233,5.934450482982721,6.995946762656844,17.394772965193564,0.3130785198342571,1.5200719150091375,1.9083630507770164,3.3572312661888692,3.190319798022992,2.6128013685794707,0.22704617323384504,1.6674923076043278,6.625700005198443,0.6755159749258371,3.0601388348008176,4.5210150762535575,15.907563515272532,1.6768088911982661,2.9484235110293087,1.9761087218372644,4.31632372174474,13.872828937073894,0.781694996067767,2.1197927749660126,6.023054732108027,14.352505125769852,1.6284139291388766,6.493237286694981,6.820402611918695,6.310221516836153,7.614977876947979,8.097886860116754,14.552663129495762,3.0318193575329366,1.6222551548358508,6.4914596833918825,3.046765531240464,1.434408879919311,4.226157035986531,7.671366596705962,2.7274275471121583,2.3682663300415765,1.8315640673763884,4.9545606681762315,0.7194547123719869,5.268222914512574,2.6428547477848703,17.96192366845001,1.662995738718348,0.0,2.7665147738929394,2.0460376184696436,6.141088120823744,6.204045365971935,1.7256672666646196,1.1248236774343814,18.40170829954227,2.8187576458345784,3.1167334952700068,0.14727223161905675,3.0648295281204567,6.525376731150689
C0119,1.1255160859964712,2.9216138098061446,1.1942687901281028,6.222700127664206,7.196727835439495,1.8225880280977838,5.339944322147355,9.910565585820653,6.0695462137917175,2.6689381007025967,5.169529080618901,2.1157806311696827,2.020621563798949,0.5126197714214494,1.9991661014530575,6.006794260665281,6.267529317783919,12.6572453382972,6.222700127664206,2.8116062927739964,0.013871695728327294,5.309912530948592,2.1273452777131063,6.076284732094058,2.1075362811911855,3.949119895337139,1.1027160394188735,12.495193548084988,13.078810742128963,3.220260721704558,6.5861060382696905,7.712247399681058,0.2436083719279537,2.9296277770379633,4.168214500946986,6.273646127140321,6.092795195679496,6.227533284345832,15.92770786982601,3.040986296618085,2.082368552191711,1.5334511733810732,5.346918629618917,3.952822841178097,0.21542522715820164,2.9374714753467623,2.0082473739019906,9.137815394344452,3.4397441059731824,4.8698648109785045,5.232287864826397,14.513426390210663,1.9484445840430813,4.8992747078873045,1.569691845970588,4.396521460205066,12.546781411331805,3.4651385870386675,2.728245959572998,5.634356101692469,12.459465659390553,1.9948946056951122,6.650242308298106,6.215433968176071,6.276709419541371,10.297600704276562,10.843366634483695,13.078810742128963,3.0745828675914186,1.9692646339151618,6.62351457916937,1.0808433455177304,2.121705791345341,6.987861876957737,7.70928991079763,4.45548260164176,4.522974447380954,1.6230668572809686,5.693161872530135,2.3075927538038803,6.445811313375379,0.1723401586506441,16.414731259684924,1.3430893988589394,2.7665147738929394,0.0,4.811043833056628,8.824416133945371,6.243990127929863,1.8339288460951009,2.540542331118797,15.933141385794713,3.1710940599237922,3.948520574753347,2.899762659952569,4.391314162823818,5.980794290498784
C0120,4.108952548693256,5.587976828464776,4.268806387623433,7.415000316814927,6.012374540054849,3.605493936393991,0.5411904659187282,12.549354456507098,8.144748744633587,2.8817399088338966,3.079987825698692,3.041061396697272,3.3924731859502484,5.234105226594742,3.416937383313782,1.223790158171048,7.161510786357394,15.278079396343584,7.415000316814927,1.9995504714090555,4.803942139065059,3.1943609037346814,3.3632575510284295,8.155428363945699,3.2948954809370625,0.8636830482682002,4.235412822075423,15.544208686609084,15.940818876745334,1.6174639976599208,1.7914375248354053,5.9705783719849865,5.013033179693622,1.8850910828252587,3.134523830431069,5.2677507822682506,6.697827335663703,8.220380332659525,18.74679696429345,1.7922129875175363,3.2996756390292394,3.8268130851283524,2.985378822695023,4.080473485386249,4.658821654085854,1.877166282372494,3.4559485373490184,4.880226609948586,1.371374901682425,3.030846798901374,5.10795442463149,17.23154969662231,3.4878712084693015,2.786375365704821,3.877637434755892,5.36743920879086,15.184205807724663,1.3970738769600817,3.543504929022584,7.115115461943875,15.979298876606364,3.427911081841404,7.197648685729593,7.966800858854828,7.158331661531554,5.6468041682458985,6.063476297115993,15.940818876745334,4.404802450067881,3.4330661660328103,7.21288251625533,4.989242040001229,3.2118296066755767,2.1813791312601736,8.356166875263321,2.940465744657892,2.017545647199708,3.7335988605142862,5.441014672081635,2.628761568324374,5.33588816429155,4.688869826583303,19.357115546769897,3.665551374563984,2.0460376184696436,4.811043833056628,0.0,4.185737225938334,7.015652101757499,3.5727487877042376,2.736019535589279,20.31420256878969,4.095340555396119,3.9818286486502363,1.918230048248373,3.5435367250439382,7.660880863464271
C0121,8.255336043108773,8.730151608542634,8.428263520771822,11.135249644424883,8.877762334334522,7.787339553764235,3.7578267192250596,16.451476256061582,12.06286792713504,7.0576346746378755,6.436863898561795,7.219845640165355,7.577062918799351,9.184575290525416,7.601329458813685,3.280065955513123,10.80784259221889,19.114926579537197,11.135249644424883,6.076883212978474,8.819591120630022,6.478053871227702,7.5489856431834506,12.073911613632562,7.480132210784646,4.977346399105415,8.385403790188986,19.511836162074918,19.845960328208324,5.633815684589492,2.478619564049024,8.471233522855867,8.997557828878607,5.994033006956336,6.963017177235028,8.425531637166026,10.29820456052756,12.112681690892053,22.599514015383562,5.932910097867342,7.484492260444831,7.998597153829715,6.222843055667217,7.994225426052336,8.701375258893238,5.937376184578126,7.640966518721314,1.4639416794828193,5.481278900582893,6.551044511737596,8.70919926918342,21.06905548448789,7.671919736978293,6.282402281947764,8.053342757002067,9.267822641616425,19.028470723997366,5.382790438976985,7.690618069440869,10.951288518871749,20.063477822238372,7.612342791073318,10.710032430787727,11.810018159242833,10.800677194811088,1.4748490357847999,2.2335125347119025,19.845960328208324,8.505538650809862,7.616879400339449,10.739868011247847,8.753335734036689,7.39635677611419,2.2173497547477723,11.775076951732318,6.656690056992472,4.578046330504895,7.908317162655523,8.918939898507755,6.7878440560254925,8.417979908421136,8.725696948317164,23.245954487347376,7.801477278929196,6.141088120823744,8.824416133945371,4.185737225938334,0.0,10.635733748035818,7.754372204664697,6.921600744701424,24.49931257277298,8.176792025360164,7.8928462849274945,6.033848276741937,7.295968216904691,11.506902898944375
C0124,5.318578554014884,9.111719115638614,5.148056312991815,0.6320266509465798,2.6927086496048616,4.931085086155285,7.190185489759146,5.9514616546809815,2.003262536779232,4.808113450305431,4.199508491332509,5.218030840499097,4.917684776857956,6.63651736859233,4.916649475562058,7.444157536355915,0.19432679872399297,8.511154419817306,0.6320266509465798,6.28837576674844,6.23083318411689,4.159280830623936,4.8327939976101835,2.0126680726714303,4.923227744423535,6.67772791396314,5.263754841657089,9.06688219326604,9.299400636604497,6.607161939144276,8.255256687020381,3.5423839826822308,6.4248736294929,6.212123913741936,3.8830879777589766,2.467922397994086,0.3395381966309325,1.9316327503204547,11.991904630388296,6.113263072105137,4.945842165835533,5.0637119007307225,4.414421687576116,3.037158627328634,6.065435461509593,6.390714861306442,4.868746838063711,11.694808662507828,6.437235745280212,4.108338847248561,1.9372086211034465,10.457545428613326,4.902764101908788,4.3780429321645205,4.983136207784873,1.938823321673224,8.430315295221815,6.75321943321908,4.149615519735878,1.0193618383356493,9.958589646918375,4.9104231433601875,0.4473874169614593,1.5223431688367066,0.18079428576265638,11.899976638506706,11.781087042818767,9.299400636604497,3.346443968029121,4.933486542189272,0.40243038120637026,7.312905762247859,4.997975709237708,8.434333641693188,1.4965447431030816,4.0919555494393025,8.454739004750406,5.040961444884266,1.7356089548060698,5.618995801662666,2.57248664394211,6.100955814851893,12.661720208049227,5.490014295438969,6.204045365971935,6.243990127929863,7.015652101757499,10.635733748035818,0.0,4.9486803666047505,5.105759637709114,15.497245294701237,3.445370132993699,3.1227928307384722,6.1705330857766585,3.4728971039710395,1.323759375575685
C0126,0.7304997579718566,4.299193249806856,0.7839835688897785,5.081548069551508,5.470437188083503,0.03348103179309996,4.043311447735109,9.550372160022587,5.311310107286627,0.8854198670300026,3.3398048383238925,0.5373117838387471,0.20893809740149508,2.3460807262124592,0.18309065824626017,4.651306336160087,5.016847221708966,12.324552081604553,5.081548069551508,1.8092301514277982,1.8209247698821525,3.4785728585427296,0.3006165587030516,5.3203459183051365,0.31304958253731024,2.7914387758758474,0.8082031354347128,12.38666324870678,12.874379879722262,2.260283777752198,5.347103296092781,5.9296824784733015,2.0770006115002793,1.8355306699630318,2.33503424733974,4.539106782630698,4.731661337497501,5.437000475139605,15.72269146027476,1.8528278148915276,0.296637584610654,0.32046706420992327,3.524369502498731,2.2413580317340536,1.6195415041233618,1.9525589600521875,0.17679005215358862,8.325938922350986,2.310864932413262,3.0384213384275633,3.600372717453418,14.246871993826451,0.11795207349620163,3.078828179478864,0.33084129839090354,3.0106906579740387,12.221244213929772,2.4986014658288536,0.9443280569609586,4.574077697767815,12.628310664367225,0.17509260957207223,5.303749708745454,5.310949261165452,5.022149161194461,9.218924929717467,9.601706430302306,12.874379879722262,1.6026244682425597,0.1565242487424765,5.289139191235162,2.6805822744905536,0.37391045568488523,5.7119410921365175,6.4452022572050955,2.6236261434784844,4.053769926322712,0.21815158597831238,4.066551737192451,1.0091079241818628,4.7033238028102895,1.6623975502640345,16.27671572514533,0.58782400708734,1.7256672666646196,1.8339288460951009,3.5727487877042376,7.754372204664697,4.9486803666047505,0.0,0.8724667834761209,16.746103962308393,1.5473629615888862,2.215762493630192,1.7900009926125744,2.5755637917844783,5.03078108255402
